Date	Time	---	cm/s
980831	21:28	862	6.84
980831	21:38	862	6.36
980831	21:48	862	3.91
980831	21:58	862	7.82
980831	22:08	862	5.38
980831	22:18	862	2.44
980831	22:28	862	1.96
980831	22:38	862	5.87
980831	22:48	862	2.44
980831	22:58	862	1.96
980831	23:08	862	3.91
980831	23:18	862	6.36
980831	23:28	862	3.91
980831	23:38	862	3.91
980831	23:48	862	3.91
980831	23:58	862	3.91
980901	0:08	862	1.47
980901	0:18	862	2.93
980901	0:28	862	3.42
980901	0:38	862	2.44
980901	0:48	862	1.47
980901	0:58	862	3.91
980901	1:08	862	4.89
980901	1:18	862	1.96
980901	1:28	862	1.47
980901	1:38	862	2.44
980901	1:48	862	7.33
980901	1:58	862	3.42
980901	2:08	862	3.91
980901	2:18	862	1.47
980901	2:28	862	4.89
980901	2:38	862	4.4
980901	2:48	862	3.91
980901	2:58	862	1.96
980901	3:08	862	0.98
980901	3:18	862	0
980901	3:28	862	2.44
980901	3:38	862	3.91
980901	3:48	862	0.49
980901	3:58	862	1.47
980901	4:08	862	2.44
980901	4:18	862	1.96
980901	4:28	862	0.49
980901	4:38	862	3.91
980901	4:48	862	1.96
980901	4:58	862	1.47
980901	5:08	862	1.96
980901	5:18	862	1.47
980901	5:28	862	1.47
980901	5:38	862	3.91
980901	5:48	862	0.98
980901	5:58	862	1.47
980901	6:08	862	0.49
980901	6:18	862	1.47
980901	6:28	862	2.93
980901	6:38	862	5.38
980901	6:48	862	4.89
980901	6:58	862	9.29
980901	7:08	862	6.84
980901	7:18	862	2.44
980901	7:28	862	3.42
980901	7:38	862	3.91
980901	7:48	862	1.96
980901	7:58	862	2.44
980901	8:08	862	0.49
980901	8:18	862	2.44
980901	8:28	862	1.47
980901	8:38	862	2.44
980901	8:48	862	0.98
980901	8:58	862	1.47
980901	9:08	862	0
980901	9:18	862	3.91
980901	9:28	862	1.47
980901	9:38	862	2.44
980901	9:48	862	2.44
980901	9:58	862	2.93
980901	10:08	862	2.93
980901	10:18	862	1.47
980901	10:28	862	1.47
980901	10:38	862	0.49
980901	10:48	862	0.98
980901	10:58	862	2.44
980901	11:08	862	0.49
980901	11:18	862	0.49
980901	11:28	862	1.96
980901	11:38	862	2.44
980901	11:48	862	0.49
980901	11:58	862	1.47
980901	12:08	862	1.96
980901	12:18	862	2.93
980901	12:28	862	4.89
980901	12:38	862	0.98
980901	12:48	862	2.93
980901	12:58	862	3.42
980901	13:08	862	5.38
980901	13:18	862	7.82
980901	13:28	862	4.4
980901	13:38	862	7.33
980901	13:48	862	7.33
980901	13:58	862	6.84
980901	14:08	862	5.87
980901	14:18	862	6.84
980901	14:28	862	7.33
980901	14:38	862	4.89
980901	14:48	862	7.33
980901	14:58	862	6.84
980901	15:08	862	4.89
980901	15:18	862	4.4
980901	15:28	862	4.4
980901	15:38	862	1.96
980901	15:48	862	3.42
980901	15:58	862	5.38
980901	16:08	862	2.93
980901	16:18	862	5.38
980901	16:28	862	4.4
980901	16:38	862	3.42
980901	16:48	862	3.91
980901	16:58	862	3.42
980901	17:08	862	4.4
980901	17:18	862	13.2
980901	17:28	862	53.78
980901	17:38	862	108.05
980901	17:48	862	133.96
980901	17:58	862	154.98
980901	18:08	862	146.67
980901	18:18	862	185.78
980901	18:28	862	187.74
980901	18:38	862	187.25
980901	18:48	862	171.12
980901	18:58	862	156.45
980901	19:08	862	123.2
980901	19:18	862	136.89
980901	19:28	862	137.87
980901	19:38	862	80.18
980901	19:48	862	14.67
980901	19:58	862	2.93
980901	20:08	862	1.47
980901	20:18	862	0.49
980901	20:28	862	3.42
980901	20:38	862	1.96
980901	20:48	862	1.96
980901	20:58	862	0.49
980901	21:08	862	3.91
980901	21:18	862	3.91
980901	21:28	862	6.36
980901	21:38	862	3.91
980901	21:48	862	1.47
980901	21:58	862	0.49
980901	22:08	862	0.98
980901	22:18	862	2.93
980901	22:28	862	0.49
980901	22:38	862	3.42
980901	22:48	862	0.98
980901	22:58	862	1.47
980901	23:08	862	3.42
980901	23:18	862	2.44
980901	23:28	862	2.44
980901	23:38	862	0.98
980901	23:48	862	2.44
980901	23:58	862	2.44
980902	0:08	862	3.42
980902	0:18	862	0.49
980902	0:28	862	0.49
980902	0:38	862	4.4
980902	0:48	862	5.38
980902	0:58	862	2.93
980902	1:08	862	4.4
980902	1:18	862	2.44
980902	1:28	862	5.87
980902	1:38	862	2.44
980902	1:48	862	0.49
980902	1:58	862	1.47
980902	2:08	862	4.4
980902	2:18	862	2.93
980902	2:28	862	2.44
980902	2:38	862	3.42
980902	2:48	862	1.47
980902	2:58	862	3.42
980902	3:08	862	1.96
980902	3:18	862	2.44
980902	3:28	862	2.93
980902	3:38	862	2.44
980902	3:48	862	2.93
980902	3:58	862	0.49
980902	4:08	862	2.44
980902	4:18	862	1.47
980902	4:28	862	0.98
980902	4:38	862	1.96
980902	4:48	862	1.47
980902	4:58	862	1.96
980902	5:08	862	2.93
980902	5:18	862	5.38
980902	5:28	862	44.98
980902	5:38	862	169.65
980902	5:48	862	181.87
980902	5:58	862	192.63
980902	6:08	862	152.54
980902	6:18	862	178.45
980902	6:28	862	187.74
980902	6:38	862	201.43
980902	6:48	862	208.76
980902	6:58	862	216.58
980902	7:08	862	191.16
980902	7:18	862	96.31
980902	7:28	862	24.93
980902	7:38	862	1.96
980902	7:48	862	3.42
980902	7:58	862	5.38
980902	8:08	862	4.89
980902	8:18	862	3.42
980902	8:28	862	3.42
980902	8:38	862	0.49
980902	8:48	862	0.98
980902	8:58	862	1.47
980902	9:08	862	0.98
980902	9:18	862	3.42
980902	9:28	862	3.91
980902	9:38	862	1.47
980902	9:48	862	0.98
980902	9:58	862	0
980902	10:08	862	1.47
980902	10:18	862	1.96
980902	10:28	862	2.93
980902	10:38	862	0.49
980902	10:48	862	2.93
980902	10:58	862	2.44
980902	11:08	862	1.96
980902	11:18	862	1.47
980902	11:28	862	3.91
980902	11:38	862	1.47
980902	11:48	862	0.98
980902	11:58	862	2.93
980902	12:08	862	0.49
980902	12:18	862	3.42
980902	12:28	862	2.93
980902	12:38	862	2.44
980902	12:48	862	0.98
980902	12:58	862	0.98
980902	13:08	862	2.93
980902	13:18	862	2.44
980902	13:28	862	3.42
980902	13:38	862	4.4
980902	13:48	862	2.93
980902	13:58	862	8.8
980902	14:08	862	5.38
980902	14:18	862	4.89
980902	14:28	862	6.84
980902	14:38	862	8.31
980902	14:48	862	8.8
980902	14:58	862	8.8
980902	15:08	862	9.78
980902	15:18	862	11.24
980902	15:28	862	8.8
980902	15:38	862	9.78
980902	15:48	862	7.82
980902	15:58	862	8.31
980902	16:08	862	8.8
980902	16:18	862	7.82
980902	16:28	862	7.33
980902	16:38	862	5.38
980902	16:48	862	5.87
980902	16:58	862	6.36
980902	17:08	862	3.91
980902	17:18	862	4.89
980902	17:28	862	4.89
980902	17:38	862	1.47
980902	17:48	862	33.25
980902	17:58	862	172.09
980902	18:08	862	170.14
980902	18:18	862	185.29
980902	18:28	862	160.85
980902	18:38	862	160.36
980902	18:48	862	157.43
980902	18:58	862	160.85
980902	19:08	862	146.18
980902	19:18	862	171.12
980902	19:28	862	189.2
980902	19:38	862	206.32
980902	19:48	862	192.14
980902	19:58	862	182.36
980902	20:08	862	168.67
980902	20:18	862	183.34
980902	20:28	862	182.85
980902	20:38	862	189.69
980902	20:48	862	171.12
980902	20:58	862	228.32
980902	21:08	862	187.74
980902	21:18	862	182.85
980902	21:28	862	187.74
980902	21:38	862	72.85
980902	21:48	862	1.47
980902	21:58	862	1.96
980902	22:08	862	3.91
980902	22:18	862	3.42
980902	22:28	862	4.4
980902	22:38	862	0.49
980902	22:48	862	0
980902	22:58	862	0.49
980902	23:08	862	0.98
980902	23:18	862	0.49
980902	23:28	862	1.96
980902	23:38	862	2.93
980902	23:48	862	2.93
980902	23:58	862	0.98
980903	0:08	862	0.49
980903	0:18	862	0.49
980903	0:28	862	1.47
980903	0:38	862	0
980903	0:48	862	1.47
980903	0:58	862	0.49
980903	1:08	862	3.42
980903	1:18	862	0.98
980903	1:28	862	0.49
980903	1:38	862	0.49
980903	1:48	862	0.98
980903	1:58	862	3.91
980903	2:08	862	1.47
980903	2:18	862	3.91
980903	2:28	862	2.93
980903	2:38	862	3.91
980903	2:48	862	0.49
980903	2:58	862	2.93
980903	3:08	862	1.96
980903	3:18	862	1.96
980903	3:28	862	1.96
980903	3:38	862	0.98
980903	3:48	862	0.98
980903	3:58	862	2.93
980903	4:08	862	1.47
980903	4:18	862	3.91
980903	4:28	862	4.89
980903	4:38	862	2.93
980903	4:48	862	0.98
980903	4:58	862	1.47
980903	5:08	862	0.49
980903	5:18	862	0.49
980903	5:28	862	1.96
980903	5:38	862	3.91
980903	5:48	862	86.05
980903	5:58	862	141.78
980903	6:08	862	178.45
980903	6:18	862	168.18
980903	6:28	862	195.07
980903	6:38	862	179.92
980903	6:48	862	191.16
980903	6:58	862	196.05
980903	7:08	862	199.47
980903	7:18	862	194.09
980903	7:28	862	188.72
980903	7:38	862	183.34
980903	7:48	862	133.47
980903	7:58	862	173.56
980903	8:08	862	165.74
980903	8:18	862	160.36
980903	8:28	862	142.27
980903	8:38	862	203.38
980903	8:48	862	185.78
980903	8:58	862	201.92
980903	9:08	862	183.34
980903	9:18	862	192.63
980903	9:28	862	138.85
980903	9:38	862	33.73
980903	9:48	862	3.42
980903	9:58	862	3.91
980903	10:08	862	3.42
980903	10:18	862	3.91
980903	10:28	862	5.38
980903	10:38	862	4.89
980903	10:48	862	0.98
980903	10:58	862	2.93
980903	11:08	862	1.96
980903	11:18	862	2.44
980903	11:28	862	1.47
980903	11:38	862	2.93
980903	11:48	862	2.44
980903	11:58	862	2.44
980903	12:08	862	3.91
980903	12:18	862	2.93
980903	12:28	862	1.96
980903	12:38	862	0.98
980903	12:48	862	5.38
980903	12:58	862	2.44
980903	13:08	862	1.47
980903	13:18	862	2.44
980903	13:28	862	2.44
980903	13:38	862	1.96
980903	13:48	862	1.96
980903	13:58	862	3.91
980903	14:08	862	2.44
980903	14:18	862	2.44
980903	14:28	862	2.93
980903	14:38	862	3.91
980903	14:48	862	5.87
980903	14:58	862	4.89
980903	15:08	862	6.36
980903	15:18	862	6.36
980903	15:28	862	6.84
980903	15:38	862	6.36
980903	15:48	862	11.24
980903	15:58	862	12.71
980903	16:08	862	10.76
980903	16:18	862	8.31
980903	16:28	862	3.91
980903	16:38	862	7.82
980903	16:48	862	8.8
980903	16:58	862	6.84
980903	17:08	862	5.38
980903	17:18	862	7.33
980903	17:28	862	5.38
980903	17:38	862	4.4
980903	17:48	862	6.36
980903	17:58	862	4.4
980903	18:08	862	12.71
980903	18:18	862	157.43
980903	18:28	862	183.34
980903	18:38	862	188.72
980903	18:48	862	214.63
980903	18:58	862	162.8
980903	19:08	862	191.65
980903	19:18	862	166.23
980903	19:28	862	201.43
980903	19:38	862	171.12
980903	19:48	862	190.67
980903	19:58	862	195.56
980903	20:08	862	168.67
980903	20:18	862	184.32
980903	20:28	862	197.52
980903	20:38	862	176.98
980903	20:48	862	206.32
980903	20:58	862	196.54
980903	21:08	862	191.65
980903	21:18	862	180.89
980903	21:28	862	213.65
980903	21:38	862	184.32
980903	21:48	862	179.92
980903	21:58	862	200.94
980903	22:08	862	197.52
980903	22:18	862	191.65
980903	22:28	862	189.2
980903	22:38	862	203.38
980903	22:48	862	131.51
980903	22:58	862	5.87
980903	23:08	862	0.49
980903	23:18	862	4.4
980903	23:28	862	5.38
980903	23:38	862	2.93
980903	23:48	862	3.42
980903	23:58	862	0.49
980904	0:08	862	1.96
980904	0:18	862	2.44
980904	0:28	862	2.93
980904	0:38	862	3.91
980904	0:48	862	4.4
980904	0:58	862	2.44
980904	1:08	862	3.91
980904	1:18	862	5.38
980904	1:28	862	4.89
980904	1:38	862	1.96
980904	1:48	862	4.4
980904	1:58	862	4.89
980904	2:08	862	1.47
980904	2:18	862	4.89
980904	2:28	862	5.38
980904	2:38	862	4.89
980904	2:48	862	5.38
980904	2:58	862	1.96
980904	3:08	862	5.38
980904	3:18	862	2.93
980904	3:28	862	1.96
980904	3:38	862	3.42
980904	3:48	862	3.91
980904	3:58	862	2.93
980904	4:08	862	1.47
980904	4:18	862	5.38
980904	4:28	862	2.93
980904	4:38	862	0.49
980904	4:48	862	3.91
980904	4:58	862	1.96
980904	5:08	862	2.93
980904	5:18	862	3.42
980904	5:28	862	6.36
980904	5:38	862	2.44
980904	5:48	862	5.87
980904	5:58	862	4.4
980904	6:08	862	2.93
980904	6:18	862	54.76
980904	6:28	862	145.69
980904	6:38	862	158.89
980904	6:48	862	193.6
980904	6:58	862	199.96
980904	7:08	862	199.47
980904	7:18	862	252.76
980904	7:28	862	201.43
980904	7:38	862	236.63
980904	7:48	862	201.43
980904	7:58	862	207.78
980904	8:08	862	151.56
980904	8:18	862	179.92
980904	8:28	862	162.8
980904	8:38	862	165.74
980904	8:48	862	159.87
980904	8:58	862	109.51
980904	9:08	862	108.54
980904	9:18	862	98.27
980904	9:28	862	108.05
980904	9:38	862	70.89
980904	9:48	862	88.98
980904	9:58	862	100.22
980904	10:08	862	111.96
980904	10:18	862	92.89
980904	10:28	862	106.09
980904	10:38	862	91.42
980904	10:48	862	19.56
980904	10:58	862	3.42
980904	11:08	862	2.93
980904	11:18	862	5.38
980904	11:28	862	6.36
980904	11:38	862	5.38
980904	11:48	862	4.4
980904	11:58	862	2.44
980904	12:08	862	1.96
980904	12:18	862	4.4
980904	12:28	862	4.4
980904	12:38	862	3.91
980904	12:48	862	4.4
980904	12:58	862	4.4
980904	13:08	862	6.84
980904	13:18	862	6.36
980904	13:28	862	3.91
980904	13:38	862	6.36
980904	13:48	862	5.87
980904	13:58	862	3.42
980904	14:08	862	0.98
980904	14:18	862	1.96
980904	14:28	862	3.91
980904	14:38	862	4.89
980904	14:48	862	4.89
980904	14:58	862	2.44
980904	15:08	862	1.96
980904	15:18	862	3.91
980904	15:28	862	0.98
980904	15:38	862	2.93
980904	15:48	862	1.96
980904	15:58	862	1.96
980904	16:08	862	5.87
980904	16:18	862	2.93
980904	16:28	862	6.36
980904	16:38	862	6.36
980904	16:48	862	5.87
980904	16:58	862	5.87
980904	17:08	862	6.36
980904	17:18	862	4.4
980904	17:28	862	6.84
980904	17:38	862	7.82
980904	17:48	862	9.29
980904	17:58	862	6.84
980904	18:08	862	7.33
980904	18:18	862	5.38
980904	18:28	862	4.89
980904	18:38	862	18.58
980904	18:48	862	165.74
980904	18:58	862	140.31
980904	19:08	862	175.52
980904	19:18	862	179.92
980904	19:28	862	176.98
980904	19:38	862	190.67
980904	19:48	862	152.05
980904	19:58	862	199.96
980904	20:08	862	170.63
980904	20:18	862	153.03
980904	20:28	862	159.87
980904	20:38	862	171.12
980904	20:48	862	194.58
980904	20:58	862	181.38
980904	21:08	862	160.36
980904	21:18	862	152.54
980904	21:28	862	174.05
980904	21:38	862	179.92
980904	21:48	862	176.98
980904	21:58	862	171.12
980904	22:08	862	168.67
980904	22:18	862	167.2
980904	22:28	862	158.4
980904	22:38	862	185.78
980904	22:48	862	172.09
980904	22:58	862	171.6
980904	23:08	862	165.25
980904	23:18	862	169.16
980904	23:28	862	199.47
980904	23:38	862	103.65
980904	23:48	862	2.93
980904	23:58	862	1.47
980905	0:08	862	3.42
980905	0:18	862	4.4
980905	0:28	862	3.42
980905	0:38	862	1.96
980905	0:48	862	2.93
980905	0:58	862	3.91
980905	1:08	862	2.93
980905	1:18	862	6.36
980905	1:28	862	6.36
980905	1:38	862	5.38
980905	1:48	862	6.84
980905	1:58	862	9.78
980905	2:08	862	5.38
980905	2:18	862	7.33
980905	2:28	862	8.31
980905	2:38	862	7.82
980905	2:48	862	6.36
980905	2:58	862	7.33
980905	3:08	862	8.8
980905	3:18	862	5.38
980905	3:28	862	7.33
980905	3:38	862	5.38
980905	3:48	862	4.89
980905	3:58	862	4.89
980905	4:08	862	4.89
980905	4:18	862	2.93
980905	4:28	862	0.98
980905	4:38	862	1.96
980905	4:48	862	2.93
980905	4:58	862	0.98
980905	5:08	862	2.44
980905	5:18	862	1.47
980905	5:28	862	5.38
980905	5:38	862	3.42
980905	5:48	862	5.87
980905	5:58	862	3.91
980905	6:08	862	4.4
980905	6:18	862	5.38
980905	6:28	862	5.38
980905	6:38	862	0.49
980905	6:48	862	52.8
980905	6:58	862	157.91
980905	7:08	862	189.2
980905	7:18	862	203.87
980905	7:28	862	204.36
980905	7:38	862	190.67
980905	7:48	862	196.54
980905	7:58	862	176.98
980905	8:08	862	159.38
980905	8:18	862	184.8
980905	8:28	862	207.78
980905	8:38	862	193.12
980905	8:48	862	185.29
980905	8:58	862	176
980905	9:08	862	198
980905	9:18	862	161.34
980905	9:28	862	176.49
980905	9:38	862	184.32
980905	9:48	862	196.05
980905	9:58	862	203.87
980905	10:08	862	197.52
980905	10:18	862	190.67
980905	10:28	862	203.38
980905	10:38	862	214.14
980905	10:48	862	176.49
980905	10:58	862	163.78
980905	11:08	862	165.74
980905	11:18	862	166.71
980905	11:28	862	182.36
980905	11:38	862	78.22
980905	11:48	862	6.36
980905	11:58	862	5.87
980905	12:08	862	5.87
980905	12:18	862	5.38
980905	12:28	862	2.44
980905	12:38	862	2.93
980905	12:48	862	1.96
980905	12:58	862	3.42
980905	13:08	862	2.93
980905	13:18	862	6.84
980905	13:28	862	5.87
980905	13:38	862	4.4
980905	13:48	862	6.84
980905	13:58	862	10.27
980905	14:08	862	7.82
980905	14:18	862	8.8
980905	14:28	862	9.78
980905	14:38	862	6.84
980905	14:48	862	6.84
980905	14:58	862	8.31
980905	15:08	862	10.76
980905	15:18	862	5.87
980905	15:28	862	7.33
980905	15:38	862	7.33
980905	15:48	862	4.89
980905	15:58	862	0.98
980905	16:08	862	3.91
980905	16:18	862	1.47
980905	16:28	862	0.49
980905	16:38	862	1.96
980905	16:48	862	3.91
980905	16:58	862	1.96
980905	17:08	862	1.47
980905	17:18	862	4.89
980905	17:28	862	6.84
980905	17:38	862	3.42
980905	17:48	862	2.93
980905	17:58	862	3.91
980905	18:08	862	4.4
980905	18:18	862	4.4
980905	18:28	862	5.38
980905	18:38	862	6.36
980905	18:48	862	1.96
980905	18:58	862	4.4
980905	19:08	862	16.13
980905	19:18	862	149.11
980905	19:28	862	184.32
980905	19:38	862	173.56
980905	19:48	862	198.49
980905	19:58	862	193.12
980905	20:08	862	214.14
980905	20:18	862	183.83
980905	20:28	862	192.14
980905	20:38	862	189.69
980905	20:48	862	194.09
980905	20:58	862	203.38
980905	21:08	862	211.2
980905	21:18	862	191.16
980905	21:28	862	193.6
980905	21:38	862	182.85
980905	21:48	862	175.03
980905	21:58	862	182.36
980905	22:08	862	182.85
980905	22:18	862	218.54
980905	22:28	862	192.63
980905	22:38	862	194.58
980905	22:48	862	176
980905	22:58	862	193.6
980905	23:08	862	199.96
980905	23:18	862	197.52
980905	23:28	862	187.25
980905	23:38	862	188.23
980905	23:48	862	176
980905	23:58	862	179.92
980906	0:08	862	195.56
980906	0:18	862	134.45
980906	0:28	862	7.33
980906	0:38	862	3.42
980906	0:48	862	5.87
980906	0:58	862	4.4
980906	1:08	862	2.44
980906	1:18	862	4.89
980906	1:28	862	3.91
980906	1:38	862	8.31
980906	1:48	862	6.84
980906	1:58	862	6.84
980906	2:08	862	7.33
980906	2:18	862	6.84
980906	2:28	862	7.33
980906	2:38	862	10.76
980906	2:48	862	5.87
980906	2:58	862	6.36
980906	3:08	862	6.36
980906	3:18	862	10.76
980906	3:28	862	12.22
980906	3:38	862	7.33
980906	3:48	862	8.31
980906	3:58	862	9.29
980906	4:08	862	4.4
980906	4:18	862	4.4
980906	4:28	862	4.4
980906	4:38	862	4.89
980906	4:48	862	3.91
980906	4:58	862	1.96
980906	5:08	862	1.47
980906	5:18	862	1.47
980906	5:28	862	0
980906	5:38	862	0.49
980906	5:48	862	2.44
980906	5:58	862	0.98
980906	6:08	862	1.96
980906	6:18	862	1.96
980906	6:28	862	5.38
980906	6:38	862	6.84
980906	6:48	862	5.87
980906	6:58	862	3.42
980906	7:08	862	2.93
980906	7:18	862	4.89
980906	7:28	862	130.54
980906	7:38	862	189.69
980906	7:48	862	198.49
980906	7:58	862	177.47
980906	8:08	862	195.56
980906	8:18	862	171.12
980906	8:28	862	138.36
980906	8:38	862	157.43
980906	8:48	862	107.56
980906	8:58	862	132.98
980906	9:08	862	136.89
980906	9:18	862	58.67
980906	9:28	862	120.76
980906	9:38	862	120.76
980906	9:48	862	87.02
980906	9:58	862	81.16
980906	10:08	862	86.05
980906	10:18	862	89.96
980906	10:28	862	77.74
980906	10:38	862	72.36
980906	10:48	862	89.96
980906	10:58	862	154
980906	11:08	862	130.05
980906	11:18	862	107.07
980906	11:28	862	104.62
980906	11:38	862	118.8
980906	11:48	862	115.38
980906	11:58	862	83.11
980906	12:08	862	125.16
980906	12:18	862	145.2
980906	12:28	862	21.02
980906	12:38	862	4.4
980906	12:48	862	6.84
980906	12:58	862	6.84
980906	13:08	862	2.44
980906	13:18	862	2.93
980906	13:28	862	4.4
980906	13:38	862	5.38
980906	13:48	862	6.36
980906	13:58	862	2.93
980906	14:08	862	5.38
980906	14:18	862	3.42
980906	14:28	862	5.38
980906	14:38	862	4.4
980906	14:48	862	2.44
980906	14:58	862	5.87
980906	15:08	862	2.44
980906	15:18	862	5.38
980906	15:28	862	5.87
980906	15:38	862	6.84
980906	15:48	862	2.44
980906	15:58	862	7.33
980906	16:08	862	3.91
980906	16:18	862	0.98
980906	16:28	862	4.4
980906	16:38	862	4.4
980906	16:48	862	3.42
980906	16:58	862	1.47
980906	17:08	862	2.44
980906	17:18	862	0.98
980906	17:28	862	5.38
980906	17:38	862	4.4
980906	17:48	862	5.87
980906	17:58	862	3.91
980906	18:08	862	6.84
980906	18:18	862	1.96
980906	18:28	862	6.36
980906	18:38	862	5.87
980906	18:48	862	4.4
980906	18:58	862	10.76
980906	19:08	862	9.29
980906	19:18	862	3.91
980906	19:28	862	6.36
980906	19:38	862	7.82
980906	19:48	862	102.18
980906	19:58	862	186.27
980906	20:08	862	168.67
980906	20:18	862	191.65
980906	20:28	862	194.09
980906	20:38	862	182.36
980906	20:48	862	199.96
980906	20:58	862	192.14
980906	21:08	862	179.43
980906	21:18	862	184.32
980906	21:28	862	191.16
980906	21:38	862	185.78
980906	21:48	862	187.25
980906	21:58	862	198
980906	22:08	862	192.14
980906	22:18	862	178.45
980906	22:28	862	225.87
980906	22:38	862	162.31
980906	22:48	862	178.94
980906	22:58	862	219.52
980906	23:08	862	180.89
980906	23:18	862	171.12
980906	23:28	862	184.8
980906	23:38	862	193.6
980906	23:48	862	189.69
980906	23:58	862	224.41
980907	0:08	862	221.96
980907	0:18	862	214.14
980907	0:28	862	222.45
980907	0:38	862	204.36
980907	0:48	862	204.36
980907	0:58	862	49.87
980907	1:08	862	5.87
980907	1:18	862	11.73
980907	1:28	862	13.2
980907	1:38	862	8.8
980907	1:48	862	0.98
980907	1:58	862	4.89
980907	2:08	862	4.89
980907	2:18	862	9.78
980907	2:28	862	7.33
980907	2:38	862	7.82
980907	2:48	862	6.36
980907	2:58	862	7.33
980907	3:08	862	9.29
980907	3:18	862	10.27
980907	3:28	862	8.31
980907	3:38	862	8.31
980907	3:48	862	6.84
980907	3:58	862	9.29
980907	4:08	862	6.84
980907	4:18	862	9.78
980907	4:28	862	12.22
980907	4:38	862	5.87
980907	4:48	862	7.33
980907	4:58	862	7.82
980907	5:08	862	6.84
980907	5:18	862	7.82
980907	5:28	862	2.44
980907	5:38	862	0
980907	5:48	862	1.47
980907	5:58	862	1.47
980907	6:08	862	2.44
980907	6:18	862	3.91
980907	6:28	862	5.38
980907	6:38	862	4.4
980907	6:48	862	5.38
980907	6:58	862	2.44
980907	7:08	862	5.87
980907	7:18	862	6.84
980907	7:28	862	6.36
980907	7:38	862	3.91
980907	7:48	862	7.33
980907	7:58	862	23.47
980907	8:08	862	220.98
980907	8:18	862	152.54
980907	8:28	862	171.6
980907	8:38	862	159.87
980907	8:48	862	188.23
980907	8:58	862	181.87
980907	9:08	862	113.42
980907	9:18	862	123.2
980907	9:28	862	89.47
980907	9:38	862	72.85
980907	9:48	862	61.11
980907	9:58	862	104.14
980907	10:08	862	101.69
980907	10:18	862	94.85
980907	10:28	862	149.11
980907	10:38	862	105.6
980907	10:48	862	58.67
980907	10:58	862	71.87
980907	11:08	862	47.42
980907	11:18	862	48.4
980907	11:28	862	38.62
980907	11:38	862	41.07
980907	11:48	862	69.42
980907	11:58	862	66.49
980907	12:08	862	74.8
980907	12:18	862	93.87
980907	12:28	862	56.22
980907	12:38	862	83.6
980907	12:48	862	52.31
980907	12:58	862	86.54
980907	13:08	862	26.89
980907	13:18	862	1.96
980907	13:28	862	18.58
980907	13:38	862	11.24
980907	13:48	862	9.29
980907	13:58	862	1.47
980907	14:08	862	2.44
980907	14:18	862	6.36
980907	14:28	862	1.96
980907	14:38	862	4.89
980907	14:48	862	6.36
980907	14:58	862	6.84
980907	15:08	862	7.33
980907	15:18	862	6.36
980907	15:28	862	6.36
980907	15:38	862	5.87
980907	15:48	862	6.84
980907	15:58	862	5.38
980907	16:08	862	8.31
980907	16:18	862	6.84
980907	16:28	862	5.38
980907	16:38	862	6.84
980907	16:48	862	6.36
980907	16:58	862	5.38
980907	17:08	862	6.36
980907	17:18	862	3.91
980907	17:28	862	6.84
980907	17:38	862	1.47
980907	17:48	862	2.44
980907	17:58	862	2.44
980907	18:08	862	4.4
980907	18:18	862	0.49
980907	18:28	862	1.96
980907	18:38	862	4.89
980907	18:48	862	3.91
980907	18:58	862	2.93
980907	19:08	862	3.91
980907	19:18	862	10.27
980907	19:28	862	10.27
980907	19:38	862	7.82
980907	19:48	862	5.38
980907	19:58	862	5.38
980907	20:08	862	4.4
980907	20:18	862	39.11
980907	20:28	862	200.45
980907	20:38	862	211.69
980907	20:48	862	194.58
980907	20:58	862	175.52
980907	21:08	862	212.67
980907	21:18	862	189.2
980907	21:28	862	177.47
980907	21:38	862	198
980907	21:48	862	204.85
980907	21:58	862	160.36
980907	22:08	862	192.14
980907	22:18	862	201.92
980907	22:28	862	201.92
980907	22:38	862	188.72
980907	22:48	862	212.18
980907	22:58	862	209.25
980907	23:08	862	187.74
980907	23:18	862	203.87
980907	23:28	862	172.58
980907	23:38	862	203.38
980907	23:48	862	178.94
980907	23:58	862	204.36
980908	0:08	862	219.03
980908	0:18	862	190.67
980908	0:28	862	207.78
980908	0:38	862	172.58
980908	0:48	862	170.14
980908	0:58	862	180.89
980908	1:08	862	187.74
980908	1:18	862	185.29
980908	1:28	862	171.12
980908	1:38	862	1.96
980908	1:48	862	5.87
980908	1:58	862	13.69
980908	2:08	862	8.8
980908	2:18	862	5.38
980908	2:28	862	2.93
980908	2:38	862	1.96
980908	2:48	862	5.87
980908	2:58	862	7.82
980908	3:08	862	6.84
980908	3:18	862	5.38
980908	3:28	862	5.87
980908	3:38	862	5.87
980908	3:48	862	5.38
980908	3:58	862	8.31
980908	4:08	862	8.31
980908	4:18	862	9.78
980908	4:28	862	6.84
980908	4:38	862	8.31
980908	4:48	862	8.8
980908	4:58	862	10.76
980908	5:08	862	7.33
980908	5:18	862	9.78
980908	5:28	862	8.31
980908	5:38	862	7.33
980908	5:48	862	5.38
980908	5:58	862	2.44
980908	6:08	862	1.96
980908	6:18	862	1.47
980908	6:28	862	0.49
980908	6:38	862	2.44
980908	6:48	862	1.96
980908	6:58	862	1.47
980908	7:08	862	3.91
980908	7:18	862	3.91
980908	7:28	862	6.84
980908	7:38	862	4.4
980908	7:48	862	2.44
980908	7:58	862	3.42
980908	8:08	862	4.4
980908	8:18	862	6.36
980908	8:28	862	6.36
980908	8:38	862	75.29
980908	8:48	862	179.92
980908	8:58	862	186.27
